UserId,ItemId
2107,1567 1770 100 2726 2350 465 2696 115 964 2022 2551 454 346 48 2883 1239 2750 517 2472 2055 865 2464 2937 1956 3209 3049 2541 2976 2855 803 1268 783 497 1575 1973 2986 2198 2616 280 1195 2932 987 3064 423 2398 1197 1474 2006 1818 814
2108,1200 1575 2350 2885 2320 465 2537 719 1197 490 1474 1567 2661 637 2652 1784 443 2351 2299 783 3220 486 1455 2006 384 3040 2173 1056 2902 964 2312 1722 1365 2521 1034 1156 1614 346 938 2651 2750 517 1812 1443 2937 981 147 2845 842 1295
2109,1575 1268 2651 2810 3189 1213 553 231 2869 2193 2380 2182 98 876 1200 2217 1048 2299 2470 2809 1852 2885 505 1770 2312 1195 1034 865 1197 2537 2385 2652 3220 358 275 1474 829 2855 2464 734 2350 1804 2128 465 981 2320 1868 3142 444 1185
2110,1575 2464 2312 333 865 2885 1200 1034 2320 1386 465 266 2537 2022 1197 1922 1195 2940 1193 3209 719 1868 2193 1956 231 2351 3181 505 1268 938 1681 2514 702 2810 1474 1812 1348 2652 1455 2651 3078 2638 2726 1237 3236 2541 3189 490 471 1941
2111,496 1575 2464 1034 2885 457 2299 2940 2514 505 1197 2312 1811 277 333 756 1812 471 2455 987 1195 2031 2339 706 770 702 938 968 1693 1949 2351 2537 2977 3037 1325 1336 954 167 1407 1956 865 1200 2350 1673 3142 2536 2470 2786 2034 1770
2112,1200 719 865 275 637 1868 1474 231 2966 1185 1268 2726 1195 3142 2455 2117 384 2193 3092 2971 706 471 3031 783 2805 465 2885 3220 981 443 2810 2463 2652 1567 1056 1386 1871 2350 1648 147 1365 2312 2182 2977 3040 2392 2022 490 2651 1861
2113,938 319 2885 856 2541 1197 1386 2855 1443 119 91 517 2616 2217 1268 1474 2841 1154 1575 2499 2464 2431 2750 3241 2351 1200 1975 2652 1818 609 2930 231 1812 2726 2474 2959 2320 1432 2299 1964 1117 1956 1942 1156 702 1317 296 243 3209 1857
2114,2115 1268 876 505 1474 243 655 865 1200 335 553 938 1755 1455 2810 2299 2431 358 1804 2217 1317 2977 2537 1770 1868 1195 1034 829 1362 1896 2312 405 3142 2182 2385 3150 294 698 677 1871 3092 2885 2196 3189 1197 2070 1941 471 637 1686
2115,1870 2403 1078 716 412 2144 230 750 2873 2404 871 1193 1820 85 2033 2108 1889 2549 427 1330 1244 2608 291 2180 2120 702 1949 594 2458 3236 333 1053 3022 855 695 2554 1112 2940 848 1155 1744 3078 2547 3101 1336 2179 2039 329 2698 1237
2116,2022 1575 938 2470 865 1197 2320 1474 2855 2726 2351 1193 2312 2652 1348 702 2940 1784 2299 706 697 1868 719 100 1681 231 987 1336 3142 2977 3178 471 1268 3032 490 2455 521 454 18 457 2031 2039 988 3022 1455 644 1922 2514 945 1034
2117,2885 465 1386 2022 2537 1185 2855 505 2351 1195 938 1034 333 719 231 697 706 2455 471 1348 457 702 2652 1956 2514 496 2350 1681 1812 3209 2726 1949 770 277 517 2024 2031 3178 1156 294 1673 2841 2541 2039 2547 2651 1443 1325 637 1942
2118,384 505 2174 1455 1868 706 3139 1407 2464 960 1200 2312 2299 2845 637 92 465 1672 3142 1195 1307 3031 333 3176 2837 2463 698 3156 2997 1405 2885 1365 2795 496 976 2536 783 981 1474 1196 294 2066 3178 2115 3041 2006 1034 176 2651 702
2119,954 825 1154 856 2887 987 1002 1896 2811 1054 1474 2129 1975 3241 2474 1797 2262 2631 2196 1317 1575 2546 1964 2841 1325 2957 505 1686 836 458 1596 119 1268 1117 2297 710 1861 751 714 1129 655 2866 358 1240 2217 2406 1299 2885 394 1386
2120,3086 1949 859 2536 1218 2125 898 2940 329 639 2547 2039 2031 968 1637 3032 2497 1880 3248 3229 84 918 134 365 756 412 1341 2823 1336 1889 2814 2549 3193 1693 2622 2190 1793 2144 2514 496 3178 2100 749 2403 427 494 1557 1260 3071 333
2121,1575 3189 2299 1861 1268 1804 2810 2312 1362 2182 1558 1034 2651 231 2514 1213 1048 98 3118 598 1185 2464 865 1941 1200 2537 405 553 876 1568 2885 719 2350 1852 712 1193 1455 92 2638 2940 1681 505 465 1922 2034 702 3089 1868 1386 1497
2122,1474 1861 1268 954 1325 3142 358 865 2885 2474 1770 856 3241 2810 2537 2651 2193 490 1868 676 1224 2115 471 2392 465 275 1185 2855 553 719 1197 2652 2546 1386 2182 2464 458 2312 2805 706 2431 2022 2841 2351 294 655 1896 2455 3220 876
2123,2537 1949 1185 1193 2024 457 865 496 697 1197 702 2299 1200 2885 3078 1307 1681 1673 333 417 938 2351 1693 117 1348 505 2039 1956 770 663 1812 2108 706 1474 2179 3032 2030 2814 517 2928 277 2536 1734 1923 1770 3127 1034 471 2222 1195
2124,1575 1154 987 3210 2811 1224 2196 2546 2841 1896 2631 505 1002 1054 119 1325 1975 2977 1268 1861 2885 243 1686 358 3241 2129 836 2406 2887 335 458 25 1197 1964 1386 2855 1129 1797 2297 2866 1432 2464 876 2022 3194 1200 2957 1596 676 2392
2125,2232 2810 294 1362 2498 2812 1185 525 1837 1259 865 964 820 971 1268 1195 2937 2111 2182 280 1685 2885 958 1573 3220 1941 1213 1034 3118 2103 2464 2652 2805 1520 2726 2555 2466 2291 876 2855 1365 3189 243 1423 2932 465 1386 1861 1474 2474
2126,1575 1034 294 2299 2193 1770 2810 1195 1362 1922 545 938 231 1268 2885 1941 525 505 865 98 1197 1812 553 333 2464 490 2651 1213 971 1156 856 1474 1386 2537 465 3189 2111 2652 471 719 3118 1568 1185 1697 1868 2380 2022 1048 2182 1684
2127,1268 1770 719 698 2470 280 147 2810 964 2232 1804 1213 3189 3049 2350 1941 2537 2055 1868 1195 1048 2474 2217 505 598 454 637 358 2133 2651 1193 2312 2463 2070 2117 553 1722 2555 876 517 1558 981 1443 1871 294 3118 471 2710 1365 490
2128,803 2470 1371 3241 45 465 2937 1770 924 987 1818 517 1195 1200 2541 868 192 1714 2688 2649 3059 959 1348 596 3145 1737 706 988 1474 2111 479 1990 1575 2714 964 1268 1289 1784 3142 865 2616 2977 521 945 2964 938 1567 3090 2841 490
2129,3142 706 938 1474 2115 1200 2885 2455 865 1386 2464 465 2537 2022 275 3241 2312 490 714 2299 2470 2350 1268 2652 1307 2651 1861 335 443 2902 2351 486 1034 1156 384 2841 2805 277 458 2320 1812 2031 1681 294 2921 1857 842 1365 2193 1673
2130,1505 167 1456 2174 333 749 1949 2339 3178 1295 821 2208 1336 2039 1324 2312 697 2902 1185 486 363 412 1889 1942 939 2899 496 639 3207 2537 385 2547 384 1765 2206 275 702 1156 273 1218 3032 2885 2144 2180 3182 2814 1868 830 329 2403
2131,2652 2470 2726 1200 2320 465 1770 1474 2350 1575 865 2351 1268 1784 517 115 987 1567 1956 2464 719 1197 1195 2937 2182 2537 1185 1868 275 1443 3209 231 1681 1818 2841 1239 702 2312 938 505 706 454 2810 490 2976 2176 423 2474 3142 1193
2132,2113 954 856 335 1896 2811 2977 3210 2297 2431 825 1317 2089 1002 1861 2474 1154 1015 2887 1474 613 2262 458 3142 243 319 2306 2631 1152 2546 1268 2957 3241 876 2866 938 734 358 629 2129 2385 1797 2217 2970 2380 337 2779 91 1975 692
2133,3039 2850 2163 2958 2435 2147 2724 2649 270 1386 720 2874 1239 566 2825 2541 926 748 935 521 1141 59 517 3145 2022 702 961 1748 1410 738 2885 2616 2905 1071 1804 2179 2413 2274 2248 1737 1818 596 1197 1770 1602 2546 1278 987 3087 2087
2134,2902 3037 2455 3186 372 505 1307 443 2795 2299 939 1195 1575 384 1156 2521 1197 960 2006 1119 277 3079 334 402 1115 275 2066 46 231 213 3206 719 2174 1942 2661 865 3156 1868 1456 1343 2173 637 981 363 1200 361 1573 1424 2537 1496
2135,1558 1873 1984 2417 1137 598 553 2128 776 2810 2020 2805 444 1152 405 2809 1268 2225 1475 2385 1912 677 2499 163 2565 2368 403 2836 1549 2734 2985 1852 2869 1162 1085 1547 897 1087 1613 150 1362 1497 1029 1507 1957 731 1008 1041 191 3134
2136,865 1868 1200 1575 2537 2455 1770 1185 1455 706 465 3142 471 2885 3040 2661 1681 2527 384 490 294 1386 1715 2022 2652 697 2351 2940 976 2312 2855 1020 1197 454 1648 1755 2392 3176 1325 2841 845 2463 443 358 2966 1196 486 938 2474 1268
2137,593 1298 1219 1001 2173 984 1802 486 51 845 2627 471 334 346 847 283 468 905 454 2757 1494 328 2977 706 450 1853 2309 2685 2384 35 910 485 1556 2002 2527 1846 1020 1915 3162 1212 505 704 2544 1209 939 1260 766 1795 2082 376
2138,865 1474 1868 2885 2455 2470 1268 2464 1386 1455 637 2726 2855 2022 2320 2299 490 2977 2351 294 2474 655 358 2902 2940 1755 3241 2182 2117 1784 981 2810 1812 3186 976 1307 486 2845 1722 1567 1348 702 2392 2921 783 2006 457 964 147 1213
2139,825 1224 3210 1896 1002 2474 1317 2431 458 1154 2196 2129 1474 2887 505 2631 2546 1015 629 1686 1975 358 2957 751 2262 938 1861 987 2316 2089 1964 1240 1268 91 2297 2930 1432 239 3142 155 1895 1299 337 692 2841 119 394 876 2866 1129
2140,2885 2940 457 2351 2312 1200 2108 1348 1505 1034 2470 333 1575 2514 702 2031 2750 865 1357 938 1465 3178 521 380 1185 3078 2547 1307 1195 505 167 275 945 2652 2039 2726 2350 1868 968 1673 84 1818 2127 3032 417 1835 644 3236 259 3127
2141,960 2007 678 1000 2837 2124 3156 3176 164 370 637 2902 2845 976 2117 1455 92 2275 443 402 676 2174 99 3079 2821 828 372 2971 1881 1618 1170 2629 401 1115 1761 3092 1752 714 1127 2795 2115 741 1755 1681 1365 1167 2833 757 1353 1113
2142,1154 954 2546 3210 2129 1299 1129 2474 231 2550 2164 2262 1432 836 676 458 987 3241 1088 2866 119 2930 1268 2413 1240 1797 2957 335 3194 2889 2841 2406 1117 692 25 3150 629 905 1200 1596 655 3142 243 2306 2885 2113 2648 1336 155 1470
2143,505 1268 954 1197 1034 1200 231 2464 1386 2810 2217 2959 358 2312 490 2652 3241 2474 2193 2537 553 2431 1868 1857 167 275 1224 471 1942 1325 876 3220 3142 2460 1185 719 2726 2115 2805 1896 1307 1290 1213 91 1193 2811 2182 458 836 2651
2144,553 677 98 1055 2810 1213 1137 64 651 1268 2385 1152 2217 2734 590 2934 2380 2225 1048 1558 1873 1852 2809 2651 829 2499 2072 776 3150 1613 1984 2565 1547 734 2193 2417 876 1957 712 1085 2020 2128 253 595 2869 2368 36 1531 444 126
2145,1722 2726 1474 2957 1475 2413 1770 2216 1991 2855 954 1804 2841 2193 2799 288 2312 3148 1224 3142 2782 2392 2464 2171 2537 1736 748 2866 1129 856 655 553 692 1325 275 3189 1087 1195 532 1741 1797 1686 921 2262 512 2770 1602 2299 2435 1879
2146,431 79 2081 1410 756 3196 940 1044 2767 2773 1110 2956 1956 1832 496 2570 1612 625 3090 2411 277 2563 2532 1697 1735 417 1331 1728 1197 479 266 2529 2514 2343 2592 1242 991 3013 948 2940 2312 2179 702 945 2885 1922 1023 2464 2351 1386
2147,2007 2525 2117 2902 1958 1200 3156 1365 3092 2971 678 1755 1000 443 1761 471 2476 3237 402 2006 698 3176 1325 2837 2283 2661 2805 372 3147 2527 1195 2380 2193 706 486 1784 1170 1196 3142 1474 2795 2275 1614 1593 1648 655 2124 371 2862 2070
2148,266 1923 2299 1575 3078 1386 1034 589 2885 2855 1185 2022 1410 865 1200 949 1942 1539 1307 465 2320 275 1857 2351 1195 551 2470 935 719 28 1470 2726 2350 1474 1770 2171 505 231 2537 2312 1024 702 1673 294 2652 2749 1681 1812 277 457
2149,2514 3178 2940 3026 494 333 1835 412 1693 968 2403 88 117 3032 1336 2024 663 2312 697 2547 2928 496 1575 505 770 1860 2222 1348 2537 84 1189 3109 1923 3127 1405 750 1407 1193 471 384 1341 3037 2108 1196 2770 329 1868 3229 2221 465
2150,2320 2652 2350 2855 100 2470 3209 1200 1348 1443 1737 2616 1818 1060 1770 609 1465 596 1991 987 470 748 266 2754 1575 865 1185 2299 1357 803 457 491 1371 706 938 2312 814 1498 1922 1567 942 296 2875 1784 2127 1942 2537 2602 2182 3241
2151,2541 454 2976 1575 865 2616 2111 1195 1197 3237 702 1147 783 3064 2176 1185 609 719 1714 1474 1193 423 2428 1941 1681 2351 706 1755 2537 491 3236 2463 3014 2933 1357 1213 1722 1290 2312 470 770 1371 2651 1868 505 2874 91 3142 2805 471
2152,2652 1386 2320 100 2885 2022 803 2350 702 2875 1197 1722 2351 517 987 868 2937 1991 1200 1106 1770 1239 2688 1714 465 3059 3241 945 192 3145 2179 1990 2649 1465 865 91 1575 2111 266 470 1737 1602 2616 2933 1071 1371 1818 2537 479 2171
2153,865 275 1575 1200 2537 719 637 471 2117 1474 505 2455 2312 443 1770 2971 3040 231 465 1197 3031 706 976 2885 2661 1386 2940 1871 2299 2845 2855 938 2022 1812 2946 698 2966 1156 1307 783 2283 417 3092 2351 3142 1325 2862 358 1056 3187
2154,856 1268 2217 405 2431 1575 2810 3150 987 1861 319 876 2193 1964 2474 2805 1137 651 2652 677 2413 1896 1941 2885 829 1325 2651 243 1770 1213 2726 1386 3142 1154 1054 714 905 2866 2385 1224 458 2022 1432 2196 1200 1975 755 98 2164 2262
2155,3142 2521 471 505 3186 706 1861 1474 919 593 231 1720 571 751 2455 842 2661 13 2173 1268 2810 1614 2217 3220 2652 847 458 2350 486 384 553 865 1770 1365 335 2115 2537 734 2385 1533 2811 836 719 2971 2805 346 2075 3079 1119 334
2156,1129 2316 1896 2811 1002 1154 2164 2977 2129 692 3241 2413 1325 1299 1975 1650 655 1964 629 829 1240 1432 876 119 2767 394 1956 1110 2395 2652 1861 1268 1386 2262 1598 2930 3243 1405 3142 1770 865 2217 1200 99 1156 2297 2889 2470 1942 2320
2157,2527 1715 3176 1474 676 2845 2537 2661 1868 2178 1099 976 3031 1195 2455 637 490 1132 865 2392 988 1056 1203 1575 783 358 1170 2971 1262 3040 1200 2821 3220 471 486 275 706 2107 426 719 1795 1020 1321 231 2117 2351 2283 697 1219 1106
2158,2521 593 1195 2455 1349 1034 2977 486 1295 2902 1307 1197 571 1720 1119 1184 2006 1673 939 2795 335 905 2651 2885 490 714 1597 1001 1298 363 213 1200 2997 2066 465 2661 2652 1474 2330 2865 275 1868 865 402 458 2339 741 2022 1846 1386
2159,2883 2551 2488 1254 2585 1591 2428 423 2932 1147 186 1964 2080 2649 1292 1128 2147 803 292 1026 2470 603 2398 366 1967 229 62 2401 3059 1936 2790 2914 12 1770 2626 2825 3052 2705 1714 1289 140 3175 1402 2006 2799 1306 738 1990 532 2945
2160,697 465 2464 2351 2885 1575 2299 1770 505 719 1474 2031 1455 1193 2547 968 2470 637 490 1443 3142 2750 1307 3181 2823 2652 1348 2661 1800 1135 3231 2841 2726 1857 3220 3178 2514 1020 417 2463 517 294 384 3032 1023 2977 2651 2024 2527 3040
2161,2320 2541 1770 1200 1239 748 2750 1737 115 1213 48 1348 3237 3236 280 2932 2551 2398 3049 865 1357 644 2111 3189 1575 1197 491 770 1991 2351 2035 2841 2940 2651 609 2312 1681 18 2359 1088 1474 1475 1804 1465 767 1195 423 2537 2179 229
2162,1154 319 825 335 231 3210 2262 1006 655 3241 358 2129 3142 91 1797 155 2957 2089 710 1686 1432 1088 239 1240 1299 2970 1195 2217 2841 629 2306 2930 1415 2413 1200 1895 3150 1117 1015 2652 2550 2889 706 2866 2885 1129 490 471 1596 1203
2163,2940 2464 2855 770 697 1348 2470 457 517 2299 2350 2127 1193 2031 1465 333 1770 2750 2222 2726 2541 1195 2536 1818 1336 3178 1693 1923 1575 2514 1942 2359 1185 706 2039 1857 2841 3032 521 3022 865 100 924 2651 1784 84 987 1835 3078 1811
2164,1200 865 2464 275 719 465 1185 1681 2537 1455 1386 2885 2022 1575 1770 2320 1868 2299 1193 2726 1956 698 2541 2470 2351 417 517 491 702 2940 1443 496 1784 1567 1034 2463 1474 1307 147 277 2652 2350 2024 637 2232 457 3181 2117 1812 3178
2165,115 1567 2976 100 2551 2055 2937 803 2932 2472 3014 423 2585 2398 1818 2649 3049 2035 2616 1695 2044 1446 280 2022 2080 1254 2595 3059 1386 1147 1128 2428 229 748 1088 1964 2111 491 521 1591 2147 987 2163 2541 2914 2861 292 2810 783 1040
2166,2726 1956 2541 465 1200 2351 1197 2464 1818 1443 868 2875 1567 1784 2750 748 945 1575 3209 609 2537 1193 470 1195 1474 2649 2312 2299 3145 1498 938 1868 3059 2111 2688 2182 1289 241 2799 706 2841 1268 964 1990 3130 115 2463 2754 532 1602
2167,719 2885 1185 1770 2855 1681 275 1197 2470 2464 938 1195 2312 2217 2299 1325 2350 1455 1804 2810 698 2115 100 702 1213 1861 706 2193 358 1722 2750 3220 1307 1567 1193 3241 490 734 987 2841 3189 856 714 1156 1871 1348 1812 609 964 553
2168,1575 2455 1195 1200 1197 471 2537 2312 1868 865 465 1386 1770 2940 443 1474 2022 770 2855 2470 2652 2351 277 2350 2514 384 1185 490 3241 496 1325 457 2320 1034 170 1455 637 1348 697 2971 1812 2726 2902 1130 954 2706 938 1268 2463 1307
2169,2937 1200 1474 1195 3241 91 1784 465 454 1567 2875 987 2111 115 2855 3142 505 2163 1185 3220 719 358 423 2546 1289 938 2696 2976 2883 2537 1868 3145 1964 471 1797 2464 1129 1681 1602 405 501 3059 2921 1117 2173 1973 1975 2750 1941 2651
2170,1861 1474 2193 2392 1684 275 505 1868 676 1185 1770 2805 1195 3220 2810 1681 876 1755 553 1224 1325 3040 2845 976 3031 2117 2312 783 2464 2885 2217 1812 294 465 2470 1002 2463 829 2320 2971 2726 1203 2460 1784 741 443 2115 2182 938 471
2171,2351 465 2652 2350 702 1195 471 697 1200 2841 2127 1575 2750 457 865 1956 1770 1443 1474 277 275 945 1290 2312 3182 2940 719 117 1784 1812 2757 272 1737 3209 2339 1430 1505 1567 1106 2651 663 496 1465 2066 2208 1923 1193 814 192 490
2172,1956 1371 470 2541 14 1737 2652 1071 748 232 255 272 1060 2470 1498 2350 803 2616 987 3090 1560 45 266 2179 2464 1443 3209 1922 1770 1290 2198 2299 3233 3241 1200 2258 3229 479 296 2964 3059 2359 2343 2875 2393 2035 1714 214 609 938
2173,3080 2878 2724 431 1024 1241 938 2406 551 1305 1470 1539 157 2958 324 2550 2905 1299 1045 1129 2546 2866 3089 935 3209 2171 1141 2305 2270 1758 1922 1956 2087 1923 961 1032 1389 85 3083 2163 1845 856 2800 809 311 2344 1991 3150 1229 91
2174,2878 2602 1305 935 59 2087 1141 1276 1733 2830 3083 2546 2163 266 3051 2147 1572 908 938 1859 392 1024 2838 3039 1758 1453 1064 589 551 2550 1169 2721 2181 2171 2218 2467 3209 2146 2850 1638 1612 2344 2799 1400 2744 942 1310 1923 587 114
2175,231 1200 2537 358 1861 1268 3142 1325 490 2392 1770 3220 2455 2470 471 706 2193 2810 2971 2217 1455 2885 2312 384 2652 1755 2464 443 655 2115 1386 1784 2661 2351 2182 1684 458 3040 2320 2117 2940 3031 3241 2527 1197 783 553 1203 2845 1056
2176,1575 625 2522 2977 2811 1861 1272 847 1896 2217 2767 2316 443 1195 1268 3202 170 836 756 3241 1474 505 2411 2885 938 2887 1110 2810 490 876 751 3196 1728 553 2631 1002 2652 458 3142 2546 1154 1054 1325 1386 79 405 1585 1348 2182 277
2177,1575 1923 1307 2514 2706 2455 2855 706 3142 1942 1857 2464 1424 2885 1386 663 2940 2034 2022 2651 465 1325 2339 1693 1195 333 2351 1405 3109 331 2536 2831 275 745 2537 259 1324 3041 307 2664 2115 1430 2173 496 2208 865 1185 702 589 2977
2178,231 1200 1197 938 3142 1195 2351 2464 2977 2537 3241 2652 1325 1770 2470 2312 2455 2350 1268 2115 655 1307 987 954 1193 1455 490 358 1156 1861 1295 1443 3220 714 1784 637 1755 1673 2182 100 1871 384 496 2339 3209 1348 1034 644 2217 770
2179,1575 2464 1185 231 1336 2312 865 2024 938 2885 1474 505 1193 1200 1681 2022 719 1197 2841 1455 1465 2299 457 1956 1770 273 2351 2474 1755 1348 697 3142 2470 3032 698 2144 2179 1812 2547 3209 2392 1268 2726 714 1195 358 517 987 2455 706
2180,1386 1818 2937 1567 1737 2541 346 1956 1239 748 1443 2035 2616 1784 3209 2875 1195 1498 454 3241 1575 938 865 2964 2127 1990 91 296 490 1060 2810 702 2883 2841 1643 1533 1474 214 2551 380 1857 1602 924 706 783 255 1942 1446 1193 2696
2181,1034 1573 2885 2470 266 1575 2351 1386 465 2464 294 938 1200 706 2652 1195 2312 3142 1307 702 644 2977 545 958 517 865 981 1956 1818 2726 1156 2940 1812 457 3241 1417 2541 296 770 2455 3209 697 471 2537 505 745 3236 1529 1185 277
2182,803 1737 2964 868 251 1348 2799 2343 2933 1289 2835 2320 1748 2435 1922 3087 2850 645 3241 2081 2311 1239 603 926 1237 2211 1470 523 2874 2770 761 2802 2236 1991 230 225 853 1117 1183 936 738 1370 1180 3250 852 942 2182 2957 1358 183
2183,2726 2470 2022 100 803 2937 192 1197 2351 2855 2428 1239 1195 868 706 2875 1956 2541 1784 3241 2111 987 964 1567 1575 1714 2649 3059 1443 91 1602 454 2933 1818 865 1990 1737 346 1474 1106 1289 2182 2464 115 2977 644 3142 988 501 470
2184,1034 1307 277 465 706 2464 2885 2350 938 1575 1673 296 2351 1195 2470 1200 2320 2652 1857 3142 663 2127 2312 1942 702 1770 2940 2706 1193 2455 517 1693 697 3209 167 2726 117 770 1443 2750 1156 333 2066 496 2537 865 1348 2541 1922 505
2185,856 2262 2546 1975 1896 231 1268 2115 1224 987 2474 1964 1861 335 751 2164 2196 1317 1325 825 2841 3210 905 2129 1002 358 458 1129 2297 1006 2470 1432 2957 1686 1088 714 1386 405 2959 243 2350 1240 2810 1269 2855 2550 1197 1770 676 692
2186,1268 2217 598 2182 651 590 3189 1152 2651 829 734 2809 964 1804 2499 1575 2380 490 3150 1055 677 163 2934 1613 2805 1770 2470 1195 405 1200 876 2869 2072 2652 2565 1547 2417 3220 1137 1474 1684 98 1475 755 2225 2977 2931 358 64 3142
2187,2464 2351 1770 2031 1197 2537 865 471 2527 2661 2652 1185 2384 1868 2845 1575 2398 1784 1474 486 2757 2726 346 13 2976 1567 2350 2320 1443 275 2312 2841 770 964 706 968 517 1857 783 719 571 1348 485 2198 938 702 1193 423 644 2514
2188,3078 2024 2940 1949 2464 2312 2547 1868 865 2814 1455 968 496 333 1185 2039 719 2602 697 2514 1923 226 1681 2030 2299 494 1793 2031 3032 417 1200 2180 1386 3209 1059 898 1307 2837 2536 457 1860 465 1812 2117 1693 505 1023 1348 702 976
2189,1195 865 3220 1200 1474 1575 1185 719 454 2661 1868 1871 1770 1784 1681 706 505 443 1001 2470 2537 2350 1567 2652 637 2885 2455 1455 988 465 588 1197 2878 1533 2855 486 2466 3186 571 1386 3040 1365 1226 1614 2351 2977 2521 1915 2022 3008
2190,2320 2470 783 2885 2464 1567 465 1268 294 1386 384 2474 2312 490 2350 2022 2652 358 2232 2855 2283 100 2463 1325 2299 3142 1106 2351 2810 741 2525 1761 1755 2070 1861 1193 938 2555 2115 2902 454 2921 2007 2940 2182 2466 2688 3118 3241 3186
2191,1991 1371 192 3039 1956 1239 1475 532 501 2428 2850 2874 1748 1268 2714 3087 2179 272 1736 3091 2171 1117 1200 1575 2810 168 2754 3250 2211 465 942 1470 3189 969 936 3247 2217 2343 3233 1941 1465 2216 2666 964 512 1474 2361 1183 865 3148
2192,697 1189 2568 2174 2837 706 2536 1949 505 2514 259 1575 176 457 2034 2445 2039 1194 2547 845 384 1269 485 1325 1185 2537 1648 1465 471 2651 2403 290 2024 639 2527 3178 2031 2549 1020 1336 3078 2622 2312 865 1092 545 1386 2464 1531 1693
2193,637 2971 2726 1056 2470 1455 1681 706 783 465 2351 2455 1106 294 1386 2350 2022 1197 2977 2855 231 1812 741 1268 2283 2173 1132 501 938 2521 358 2688 3147 2937 1958 1001 2006 426 1365 2232 486 2845 698 655 1635 1761 1156 2810 2527 2087
